tech_id,text,tech_name,top_tech_id,dataset,clean,sanitized
T1106,Executes a specified file on the system using the NSTask:launch method,Native API,T1106,manual,Executes a specified file on the system using the NSTask:launch method,False
T1106,"The operator may attain information about the victim host, using the APIs GetComputerNameW, GetSystemInfo, and GetLocalInfoW.",Native API,T1106,manual,"The operator may attain information about the victim host, using the APIs GetComputerNameW, GetSystemInfo, and GetLocalInfoW.",False
T1106,"The operator may upload additional payloads to the victim system using this malware, and execute them using the Windows API CreateProcessW. -",Native API,T1106,manual,"The operator may upload additional payloads to the victim system using this malware, and execute them using the Windows API CreateProcessW. -",False
T1106,"When we disassembled the .NET code and removed the obfuscation to understand how code injection was performed, we were able to identify Windows win32 API calls associated with process hollowing",Native API,T1106,manual,"When we disassembled the .NET code and removed the obfuscation to understand how code injection was performed, we were able to identify Windows win32 API calls associated with process hollowing",False
T1106,"Finally, the PowerShell script executes the malware, opens draft.docx, and deletes all previous artifacts from the Public folder.",Native API,T1106,manual,"Finally, the PowerShell script executes the malware, opens file, and deletes all previous artifacts from the Public folder.",True
T1106,Create processes,Native API,T1106,manual,Create processes,False
T1106,Spawning arbitrary processes.,Native API,T1106,manual,Spawning arbitrary processes.,False
T1106,A process created as logged-in user.,Native API,T1106,manual,A process created as logged-in user.,False
T1106,"After bypassing VBOM, it calls another function which creates a Mutex in the victims's machine by calling CreateMutexA API call and names it ""mutexname"". ",Native API,T1106,manual,"After bypassing VBOM, it calls another function which creates a Mutex in the victims's machine by calling CreateMutexA API call and names it ""mutexname"". ",False
T1106,"Then, based on the OS version, it creates a Notepad.exe process and allocates memory within its address space using VirtualAlloc. It then writes the shellcode into the allocated memory using WriteProcessMemory. At the end it calls CreateRemoteThread to execute the shellcode within the address space of Notepad.exe.",Native API,T1106,manual,"Then, based on the OS version, it creates a file process and allocates memory within its address space using VirtualAlloc. It then writes the shellcode into the allocated memory using WriteProcessMemory. At the end it calls CreateRemoteThread to execute the shellcode within the address space of file.",True
T1106,All of the WinAPI function addresses are imported dynamically by parsing the exports of system DLLs and calculating a CRC32-based hash of the function name. ,Native API,T1106,manual,All of the WinAPI function addresses are imported dynamically by parsing the exports of system DLLs and calculating a CRC32-based hash of the function name. ,False
T1106,"Secondly, after the first layer is de-obfuscated, a call to the Win32 API SetupDiGetClassDevs
(0,0,0,0xFFFFFFFF) is performed, and the crypter then checks whether the return value equals
0xE000021A.",Native API,T1106,manual,"Secondly, after the first layer is de-obfuscated, a call to the Win32 API SetupDiGetClassDevs
(0,0,0,0xFFFFFFFF) is performed, and the crypter then checks whether the return value equals
0xE000021A.",False
T1106,"Download file to the compromised machine. If there is .dll or .exe
in the filename, run it using LoadLibrary or CreateProcess.",Native API,T1106,manual,"Download file to the compromised machine. If there is .dll or .exe
in the filename, run it using LoadLibrary or CreateProcess.",False
T1106,"As Figure 34 depicts, this command line is then executed via the CreateProcessA API that, in a legitimate
run of setupSNK.exe, opens a benign Wizard Dialog DLL.",Native API,T1106,manual,"As Figure 34 depicts, this command line is then executed via the CreateProcessA API that, in a legitimate
run of file, opens a benign Wizard Dialog DLL.",True
T1106,"InvisiMole has used ShellExecuteW and CreateProcessW APIs
to execute files.",Native API,T1106,manual,"InvisiMole has used ShellExecuteW and CreateProcessW APIs
to execute files.",False
T1106,First it creates a svchost.exe child process suspended with the CreateProcessW function,Native API,T1106,manual,First it creates a file child process suspended with the CreateProcessW function,True
T1106,"Once it has the handlers of the three events, using VirtualAllocEx and WriteProcessMemory it injects in the suspended svchost process 32 bytes of data like the following",Native API,T1106,manual,"Once it has the handlers of the three events, using VirtualAllocEx and WriteProcessMemory it injects in the suspended svchost process 32 bytes of data like the following",False
T1106,"In the next iteration, using the data that the parent process has passed to it, it loads all the DLLs required by the newly loaded module with LoadLibrary and the functions of these that it will need with GetProcAddress. ",Native API,T1106,manual,"In the next iteration, using the data that the parent process has passed to it, it loads all the DLLs required by the newly loaded module with LoadLibrary and the functions of these that it will need with GetProcAddress. ",False
T1106,"When executed, the malware uses the Windows API to communicate with the Service Control Manager (SCM) and finally execute a thread. This thread contains the code of the malware.",Native API,T1106,manual,"When executed, the malware uses the Windows API to communicate with the Service Control Manager (SCM) and finally execute a thread. This thread contains the code of the malware.",False
T1106,"They use this trick for a couple of other API such as CreateThread(), CreatePipe(), PeekNamedPipe(), CreateProcessA(), CreateToolhelp32Snapshot(), ReadFile(), WriteFile() and, finally, the string ""cmd.exe.""",Native API,T1106,manual,"They use this trick for a couple of other API such as CreateThread(), CreatePipe(), PeekNamedPipe(), CreateProcessA(), CreateToolhelp32Snapshot(), ReadFile(), WriteFile() and, finally, the string ""file.""",True
