tech_id,text,tech_name,top_tech_id,dataset,ioc,ioc_value
T1018,"This discovery step is particularly interesting as it characterizes how the actor behaves - immediately after the execution of the scanner, we noticed the execution of net.exe and ping.exe tools, which were probably used for checking if a machine is up and running.",Remote System Discovery,T1018,manual,file,net.exe
T1018,"This discovery step is particularly interesting as it characterizes how the actor behaves - immediately after the execution of the scanner, we noticed the execution of net.exe and ping.exe tools, which were probably used for checking if a machine is up and running.",Remote System Discovery,T1018,manual,file,ping.exe
T1018,"In the example below, nb.exe is an open-source scan tool called nbtscan, which scans for NETBIOS nameservers.",Remote System Discovery,T1018,manual,file,nb.exe
T1018,Cmd.exe /c net view /all /domain Cmd.exe /c net view /all,Remote System Discovery,T1018,manual,path,/c net view /all /domain Cmd.exe
T1018,Cmd.exe /c net view /all /domain Cmd.exe /c net view /all,Remote System Discovery,T1018,manual,file,Cmd.exe
T1018,"Our analysis of samples of the hack tool (HKTL_NBTSCAN.GA and HKTL_NBTSCAN.GB) indicate it as a command-line program that scans IP networks for NetBIOS information such as IP address, NetBIOS computer name, logged-in username, and MAC address—with some of the information coming from the initial RATAKNBA installation.",Remote System Discovery,T1018,manual,domain,hktl_nbtscan.ga
T1018,"Our analysis of samples of the hack tool (HKTL_NBTSCAN.GA and HKTL_NBTSCAN.GB) indicate it as a command-line program that scans IP networks for NetBIOS information such as IP address, NetBIOS computer name, logged-in username, and MAC address—with some of the information coming from the initial RATAKNBA installation.",Remote System Discovery,T1018,manual,domain,hktl_nbtscan.gb
T1018,"The script looks for IP addresses in known_hosts and attempts to SSH into them, before downloading ""a7"" again from the actor's HFS at 118[.]24[.]150[.]172, and execute it.",Remote System Discovery,T1018,manual,ip-address,118.24.150.172
T1018,"the attackers use several legitimate Windows processes to gather information, including nltest.exe, net.exe, ipconfig.exe, whoami.exe, and nslookup.exe. ",Remote System Discovery,T1018,manual,file,nltest.exe
T1018,"the attackers use several legitimate Windows processes to gather information, including nltest.exe, net.exe, ipconfig.exe, whoami.exe, and nslookup.exe. ",Remote System Discovery,T1018,manual,file,net.exe
T1018,"the attackers use several legitimate Windows processes to gather information, including nltest.exe, net.exe, ipconfig.exe, whoami.exe, and nslookup.exe. ",Remote System Discovery,T1018,manual,file,ipconfig.exe
T1018,"the attackers use several legitimate Windows processes to gather information, including nltest.exe, net.exe, ipconfig.exe, whoami.exe, and nslookup.exe. ",Remote System Discovery,T1018,manual,file,whoami.exe
T1018,"the attackers use several legitimate Windows processes to gather information, including nltest.exe, net.exe, ipconfig.exe, whoami.exe, and nslookup.exe. ",Remote System Discovery,T1018,manual,file,nslookup.exe
T1018,"AdFind.exe was executed using the previously noted batch script, which was crafted to pass the utility a series of commands that were used to collect information about Active Directory users, systems, OUs, subnets, groups, and trust objects. ",Remote System Discovery,T1018,manual,file,AdFind.exe
T1018,"Less than an hour after the initial execution, we observed the operators downloading and executing `adfind.exe` for reconnaissance purposes. adfind.exe is an open source tool that extracts information from Active Directory.",Remote System Discovery,T1018,manual,file,adfind.exe
T1018,"We then observed several reconnaissance commands associated with Bazar. Specifically, we observed the adversary using nltest.exe to make domain trust determinations.",Remote System Discovery,T1018,manual,file,nltest.exe
T1598.003,"The threat actors used distinct and unusual TTPs in the phishing campaign directed at staging targets. Emails contained successive redirects to http://bit[.]ly/2m0x8IH link, which redirected to http://tinyurl[.]com/h3sdqck link, which redirected to the ultimate destination of http://imageliners[.]com/nitel. The imageliner[.]com website contained input fields for an email address and password mimicking a login page for a website.",Spearphishing Link,T1598,manual,url,http://imageliners.com/nitel.
T1598.003,"The threat actors used distinct and unusual TTPs in the phishing campaign directed at staging targets. Emails contained successive redirects to http://bit[.]ly/2m0x8IH link, which redirected to http://tinyurl[.]com/h3sdqck link, which redirected to the ultimate destination of http://imageliners[.]com/nitel. The imageliner[.]com website contained input fields for an email address and password mimicking a login page for a website.",Spearphishing Link,T1598,manual,url,http://bit.ly/2m0x8IH
T1598.003,"The threat actors used distinct and unusual TTPs in the phishing campaign directed at staging targets. Emails contained successive redirects to http://bit[.]ly/2m0x8IH link, which redirected to http://tinyurl[.]com/h3sdqck link, which redirected to the ultimate destination of http://imageliners[.]com/nitel. The imageliner[.]com website contained input fields for an email address and password mimicking a login page for a website.",Spearphishing Link,T1598,manual,url,http://tinyurl.com/h3sdqck
T1598.003,"The threat actors used distinct and unusual TTPs in the phishing campaign directed at staging targets. Emails contained successive redirects to http://bit[.]ly/2m0x8IH link, which redirected to http://tinyurl[.]com/h3sdqck link, which redirected to the ultimate destination of http://imageliners[.]com/nitel. The imageliner[.]com website contained input fields for an email address and password mimicking a login page for a website.",Spearphishing Link,T1598,manual,domain,bit.ly
T1598.003,"The threat actors used distinct and unusual TTPs in the phishing campaign directed at staging targets. Emails contained successive redirects to http://bit[.]ly/2m0x8IH link, which redirected to http://tinyurl[.]com/h3sdqck link, which redirected to the ultimate destination of http://imageliners[.]com/nitel. The imageliner[.]com website contained input fields for an email address and password mimicking a login page for a website.",Spearphishing Link,T1598,manual,domain,imageliners.com
T1598.003,"The threat actors used distinct and unusual TTPs in the phishing campaign directed at staging targets. Emails contained successive redirects to http://bit[.]ly/2m0x8IH link, which redirected to http://tinyurl[.]com/h3sdqck link, which redirected to the ultimate destination of http://imageliners[.]com/nitel. The imageliner[.]com website contained input fields for an email address and password mimicking a login page for a website.",Spearphishing Link,T1598,manual,domain,imageliner.com
T1598.003,"The threat actors used distinct and unusual TTPs in the phishing campaign directed at staging targets. Emails contained successive redirects to http://bit[.]ly/2m0x8IH link, which redirected to http://tinyurl[.]com/h3sdqck link, which redirected to the ultimate destination of http://imageliners[.]com/nitel. The imageliner[.]com website contained input fields for an email address and password mimicking a login page for a website.",Spearphishing Link,T1598,manual,domain,tinyurl.com
T1598.003,"The threat actors used distinct and unusual TTPs in the phishing campaign directed at staging targets. Emails contained successive redirects to http://bit[.]ly/2m0x8IH link, which redirected to http://tinyurl[.]com/h3sdqck link, which redirected to the ultimate destination of http://imageliners[.]com/nitel. The imageliner[.]com website contained input fields for an email address and password mimicking a login page for a website.",Spearphishing Link,T1598,manual,url,http://imageliners.com/nitel
T1598.003,"These malicious emails contained a link to the TA453-controlled domain 1drv[.]casa. When clicked, the URL leads to a landing site spoofing Microsoft's OneDrive service along with an image of a PDF document logo titled CBP-9075.pdf.",Spearphishing Link,T1598,manual,domain,1drv.casa
T1598.003,"These malicious emails contained a link to the TA453-controlled domain 1drv[.]casa. When clicked, the URL leads to a landing site spoofing Microsoft's OneDrive service along with an image of a PDF document logo titled CBP-9075.pdf.",Spearphishing Link,T1598,manual,file,CBP-9075.pdf
T1598.003,"KOVALEV crafted a spearphishing email related to MAFRA that contained an image with an embedded link to the subdomain mafra.go.kr.jeojang.ga, which the Conspirators created to emulate MAFRA's website",Spearphishing Link,T1598,manual,domain,mafra.go.kr.jeojang.ga
T1218.011,Its main purpose is to drop a file (api-ms-win-downlevel-profile-l1-1-0.dll) and execute it using rundll32.exe.,Rundll32,T1218,manual,file,api-ms-win-downlevel-profile-l1-1-0.dll
T1218.011,Its main purpose is to drop a file (api-ms-win-downlevel-profile-l1-1-0.dll) and execute it using rundll32.exe.,Rundll32,T1218,manual,file,rundll32.exe
T1218.011,"Once the XLSM launches its PowerShell command, it downloads a typical Cobalt Strike BEACON payload, configured with the following parameters: Process Inject Targets: %windir%\syswow64\rundll32.exe",Rundll32,T1218,manual,file,rundll32.exe
T1218.011,System32\\rundll32.exe,Rundll32,T1218,manual,file,rundll32.exe
T1218.011,"rundll32.exe has been used to run a new, downloaded, malicious DLL.",Rundll32,T1218,manual,file,rundll32.exe
T1218.011,The actors dumped LSASS process memory by using rundll32.exe to execute the MiniDump function exported by the native Windows® DLL comsvcs.dll.,Rundll32,T1218,manual,file,rundll32.exe
T1218.011,The actors dumped LSASS process memory by using rundll32.exe to execute the MiniDump function exported by the native Windows® DLL comsvcs.dll.,Rundll32,T1218,manual,file,comsvcs.dll
T1218.011,"The VBScript in turn runs rundll32.exe, activating the Cobalt Strike DLL (step #5) using a clean parent/child process tree completely disconnected from the SolarWinds process.",Rundll32,T1218,manual,file,rundll32.exe
T1218.011,"The dropped BEACON loader DLL was executed by RunDll32.exe using the export function ""PointFunctionCall""",Rundll32,T1218,manual,file,RunDll32.exe
T1218.011,"Here’s an example of this tool being used: rundll32 C:\ProgramData\PShdll35.dll,main -f C:\ProgramData\doutlook.ps1",Rundll32,T1218,manual,path,C:\ProgramData\PShdll35.dll
T1218.011,"Here’s an example of this tool being used: rundll32 C:\ProgramData\PShdll35.dll,main -f C:\ProgramData\doutlook.ps1",Rundll32,T1218,manual,file,PShdll35.dll
